user_id,address,mean
30,19CQrkHn72qHG2ZU6oFbFUQ14L2FQntGGs,67.77488829268863
31,1BYCd5aRPXTBhkTBkpr8hsmW9J9RWmhGFV,70.49090150743459
32,1FDeAF64XvUitJiYNbVqRYW7vJmCQ6mtfS,80.1996705838301
33,15zp243uCHkSkgCMnyb4CYX4x5H98tyQ4L,67.6149980480397
34,14AoJEsarZcjTnWLLNgZpXqADp21fi4Tn1,225.26446152786406
35,12krW8wTJbkDS4wmG3aHezhfp59gyAv3hk,132.81309357634854
36,1DUDXioCJ53bR8g8o1TQq6m198VEF79A9d,179.1295775026765
37,1J7rVuqp4Yw97i8H91qjgw7zrdj7FXMDk6,51.004075985109466
38,1C8KMU5xg9SwqZx4v1CsKCbxziW13JwqE9,38.318518896331
39,1LruiEh9y8iJvGTC7M6CqzkMfRs9BAtZuh,76.04701003422831
40,1PLgrF3zpLN3rzh3Gavu344jCwqQPttb62,2.1506851815214674
41,1HusP7cYnZHkv71W3e9GELcxX1RL92EPtD,17.485758630136758
42,1PaBcy9oBdHk7pe1ragYH1gKaeGe1TgQKZ,111.13365043120363
43,145FGj1VbuNyZAKgSMMn5TjwMwY2dAWbGt,107.8868946797306
44,17Tp2fhVaWup5ZTPXoA3NcNPSdXnTNHwBR,187.31531664636935
45,1PN2HRhXvrbcCXPfUCmPhaiKXqeXCtX14r,161.29238042951258
46,127dhDGcDDJT3ieWJCHCDZBXNG3kBnzmmX,72.98509542590128
47,1D4PxiuC7S7TJcc3Edr5dTanPcVEq62icT,64.1666899779664
48,16K7eYvqYrhPUZRQX3KSfQ87gVq729zSuY,100.22452464917708
49,1K53uwvQjmZWE418SKaNgxFbweTsNAmSTJ,6.683871277480961
50,1NJHrbiAK5jV47LpVzoTj1ZsUkRPHERCn5,86.08781179667542
51,13qbQaYY7QAtZAbfnd91BZhKdvVgjgAWk5,226.968028707396
52,1JHCP5M5zV53wV4kMb7paJnUtrCrDeTzCD,126.62661618411312
53,14BuNpEqdr1e911uvCCsAbRpnk1J5idihd,46.253664594416136
54,1MabwL5gbEvZywoPhCnZHzSWxx8JSnfQUX,10.971698100514942
55,1MxUaPiCgjph3g9te2CdJPbY1fbgxPdc5j,127.89918014424056
56,17iA6c9TrKxVFZaPtbrryN5aAGW7HMkGBK,95.42938238681982
57,16scsA4CfCo6LapVyoWgppxSDV8GA7sHxq,150.04704601252806
58,12G3MA6AkzkE2YfUiMG4twf9CqVYnNj5eH,85.80223631318499
59,1A85dakTHh7v5hgwy2h7YegyAGXtSvRaoN,60.8260536079578
60,14hpyezpEXKmVaq33Z8UZPfL8k4LRKUVZv,21.716014766464426
61,1DMxtck5ghgDr8Ywn6L7YhF6rzwZMFpR2x,57.78372844620913
62,17xmMw3ofVNHGkunsk1fkUWNDutjzcvvp5,176.39498178895923
63,1nAsBWJfYKBnpyhLa7De5dhFBT1WJo5HB,194.9813096503644
64,1CMALvrXjag1FXUs8x8FT2r78p5q77EkQq,78.913612261622
65,18AhMcNURDm4x76yDRbtTyuWRaJExpRPEK,107.82773380938981
66,15ujMbTCq1m4Q5MjvBuyLsWREZoY3ghTXT,181.3833040081892
67,1BDj7zhEjfMD8aH59PRgDqhc7CT1qdv7EE,182.80260503462222
68,19KJj2t4PPzoD8smsR2H6WGhpKzwX5ypxB,256.47499178973806
69,1967dE85bSYtoZKarhNgwToyzW8bM7LYyb,39.33775613692204
70,1QKYhMhSbmTBgELVay72koHg8saEWENezX,142.09094759832607
71,1Fc7FzZrsrgfoUqfoz4bLndgJcD1bpAhed,41.364637557142785
72,1EZ7kT1ZH6Mr53JN2zh8eJ5odG6nBvvVTh,151.14221196676237
73,1J7tpqQBAMQSYLF3GkDrUuaqska2KQkCWi,80.86983983332371
74,15KU4xQx8JtCoeh2SzjP6LZBTzA7LrkJRz,61.116357887278454
75,1LENBuyh3NL8ysXYjb1kZvcDqcgkg7gBie,65.90316507762498
76,17Ld4eSHR7USqq8ypnuk3CkG1MY4BKpdzz,149.39779223411148
77,1NfuJMa3kxJKQAMLt6Wnb5yARzokfdEAs,221.95176570018583
78,1GYVjA4UhfLvDBnBKriUQNCxMoL56JYn3v,212.2358693135914
79,17TxjSETxHbc6pCNMU578zii22fdgR7tTY,28.923982326401244
80,1E6oW75bFBwcb3inPDskAFNiDQTAWs1NzY,73.65155273054859
81,1FmeGmvDr6zx6XTxmbEHXnQno4SCkRYueM,180.260219560451
82,16zQgjhaTG2s3ZyZr3CCkccBvKjUoj8jhJ,199.0188258899563
83,1KLwmA3M6qYGNM3y1qHEnHMTkRLLmDdgav,149.11108220387308
84,17bi7WJeVd1aokfRWiyuquWCmBAyUSN7uz,62.805573800421094
85,17ASh4BpCxDpxsDeBqFf3xJe5GLvNc2Fth,18.634124494013818
86,1Lu1HGehu9HRbc3iQdnpH3ysZwp5wxc7NB,34.57856392446715
87,14EvjPtYQKu6trHGNAuZVxQpAuMMSFFfuW,121.37949528278641
88,1LqXYWdzECsUjY7ExyiZ4AmeNhzS5dayc7,48.9748154199136
89,14cFZmJVxBumUe4RgALmxTfSgW1NNX5z1c,43.820104817172435
90,1DvGkee7U68Cawr529BchSk5UJbumJq4tK,48.477072439879166
91,1Hobr7rHY5cMxQskzPvHV9UBF7cPmH2cA,37.795761041629135
92,1GFzvsNKiSHL2vokxGmaBGgE8oKv7rKBzt,217.66188988154957
93,1HMZJArxQ3Rxmj3vz5m7WUciUpAW9CnB6R,116.74571612935686
94,15jUHxhYzh7jhQZjLqEzjh3GMprWeb3gAD,129.85226000556767
95,1NLyw9kjBoyTH1U4cTJzetN51UM3dv4vpK,115.4168387398871
96,14KBJDNfy73SKV1eGn8ifpGdEALjKXTLiV,146.76827353005658
97,1MY2ATMxD12eAjNtnBSTXknsnW5Xhg5XHd,92.57410606903413
98,16AKMtpoRrB5RiGcQW3KbRSuy19s7VwfiX,156.04820819693785
99,1BLJVHxYfL74wG6xqaP7Dqovzgv9uCvSHk,279.42117244773164
100,1Hw4pEyyYsCo5BqpD1bt9y8AYaaqc4xw31,84.08259127026787
101,13MjFNcKxNopJYA3m2854dWSfz9wpfPgE9,249.4576293332749
102,1EBHF1ieBfNWEzwF3K4nAGJAihbCWKuFJF,119.48519194790607
103,1MY1ckVc2NkN8iHfJn1iCYEvUTJEPNgEx8,154.93532046989256
104,1JNu4xJ4inLSYjx18vQ3Pkrx3HMPd8bP8p,100.79090515829536
105,1ASReqynJXJvYcdLBJ1TnQVB3jpR2r5XJ4,85.0502603803923
106,14rFNeUbt5j5j1sPtiNN55jTya1ZmVukiu,2.0051823071406005
107,1iCuiTSv9fRzUedR2TfjsfxSgUv4QASdP,112.34010787633613
108,14bjCgbhXZoyWA938FDx9CXkLzP6dSzszX,225.11741967769143
109,1JnAgCyjQmiz619qJ2QmSRtNV6nDX4284G,192.75483534759726
110,15Av6Fff22TN96YscxR3cfMwKp3hp3jEnr,198.71995392440544
111,17kqwEadnsJXg9mJHWMKYq9Mfa2QfHqeDX,69.61119210869657
112,1PYUrt78RvYoUXEELXTUeWy5XZS3KaVsTW,165.50854407525173
113,1CZ5bnFtk8x3cu6bKqmuB7Qc2nVJJHPmqD,288.958686780427
114,13zNEVa9V5PN5TgMNxX3sXWdngUjDP8yiV,48.93961980059241
115,1KVWptViBNcgh3LXs8TxhukmNB8vBg2rKY,120.7618143240053
116,1HanmAfvnYr9x7qSDxRwnWT4nkENNUS4z4,212.58414671749682
117,1Hvyjf2SWojNQdH1PznexvbZs7WWK3LcnV,77.79219603905094
118,148Wcz8uLtxEDkBwyebYdotx5r2wdpZEZ6,145.6233445203748
119,1KFsjwPwUriYeJQHAtYnKATuHUF6mYdKiU,81.4567056345798
120,1LCmhugm7764MxFf8wL17w1rjD1VdPUmki,138.9063037578042
121,1CiSbU797hLmNG5LbwvwFfa4Pcq7oJjTx6,147.30425560660154
122,1KGfkFKwEPiNhSAi7opbBUq4oV3T5f8bjv,87.77635759363517
123,12hdTF1gR32dymTmtn749wpyRvH4kxyA1b,52.919730652805626
124,1GoTLeCtfbmVbq8PzAyeJhh6QRTPB135aQ,103.82151119750183
125,12v4v8QFT9eRE8sJr6xybnpFNJBR3cxtBT,46.13051738786335
126,1AsGXmmUstxzNuCfZFKKHhE1QEVNABbjca,227.76326547186903
127,1EpUsquwbu2DEdMn561hT5G2Lo6ebxP4Ys,136.82433613465074
128,19MFFP4VLYb2VgbuvZRGdnAbSdBBq2zzBS,31.233363640643375
129,1539jBNDxf5ZwmoVaiUwrGM6ALupnzM7vN,99.09424031929952
130,17HkPgWur4vpUaAHNpxAiC22Zyump1sNxa,106.13110977024179
131,1BXSZckpB23WDckBWmRh62zMSugiDYDS3u,79.47550484836869
132,1P54ys6pqtrEE6YHfMncwWTfLpbPxeW2cM,71.58376927640842
133,16ozDaZnYt2BnDYMNzoQn2znHr2w593em5,57.621267802847754
134,1LF2VzXjuMs4BjxfVmqqi19VFVzTTwVxM,53.37446654945584
135,1JnnxQg2y1N6DEk9pC9Y5CZ9eWSW8kacaL,202.5854945880209
136,1NtCPYqS1fYoXwbC5EPCNWnRvfpoLVpRBa,148.76937472840552
137,1HMSY2TWDWwmjTxg3sBPJo2ZNx6Qw92Q8b,231.89479073311384
138,175m4KP9qz3fuovdU2RsnreRM9jgJ2GehM,226.45587107677204
139,1DtpfmCfWXyHxUftnNP8jbv5K5DSPizGKS,197.35782634964545
140,1EVVaZXjmKwjsQzpnMC1NJ9mZpBWrSrLXs,40.7126383400397
141,1PLpxXctgeuhLM3Wy7xvUUUeJL7scD1X5F,106.85333992962994
142,1fZ8hE8fbK9Jce51iv43j2vzFkwNKui5V,93.41951177240168
143,1LRP8Zxu8gwtSUKGG1wTyfS58ApKkhTCvL,86.11572616629998
144,1EpvteaT3PJmn7wdw4AVQ65uRvrkJtNut5,255.9807094738432
145,1Mta9Enu2vQ4mrAgVAjpxSwHfgSisAwqLM,40.149115480916294
146,13tU9k2VbNNNzqr3FBSfPex6RqhAHgAsmq,44.85254147454128
147,1AayeytwSVBG349j36w9SHBWfjQwSkmiqJ,2.4602258449494485
148,156kR7a6at1zafux9VFTVWV2xMAQpVTqnZ,52.370557831905565
149,1Q14JCfDqpZuanJpAfzuGHGTsPfQP5xh4P,167.21179505329502
150,17vg2jK18GDnnq8LkgpWszA2ELrBEbZPn3,221.77211741467443
151,1MvTHLxRfnqTV37q5QJuVH8d2mCf4ebUUi,86.49191117713414
152,1LDiTJwHd8vvhjW7VWkV8ZDCEjZBRBEBxe,111.50246457970704
153,1EXP5TCZVXZ62TYPoCrYdT2uBPiHoxUbRa,11.773582773034207
154,12evVPPAX3axrG5DEC86QPcYmwq7xvJ4dR,73.7346166668172
155,1LRFSKS5eYv4ua1rgwb1WXjY1xinUQevPD,109.37305376636073
156,1BCjkKTLxwMtY6vH6TZnsqFyTB336dtKML,128.1662742763158
157,1QAR4QwtbaLCLs5SUvgWLVGfJM7qGbXFg6,53.524897176008885
158,14rR64NDLYRvMQ5uDhSckLL8pCH6z23j9D,80.77138848952495
159,13dPBbxvz5bz4DcJH4iuxrQjGBBZXVsYj2,196.05490459754412
160,1ET3y9wdaNt12suTJWFaRTM38jATypFXCF,47.43196445976103
161,1LzbsWX11oHdPGvtjWjskUegg5wkFuhTA5,67.68708206079718
162,1NG57vbgXoQsATxyk22iouJjEwez7GTTw4,205.28773661484615
163,1LMFMf9uEssnZt4GgVZqvm2KPnmaCdYZC8,141.06546680170044
164,1KFXqEvg37Nn64mbspKwt5gvb4FeHqGTBC,205.99595844082592
165,1ADtSUYsEYCqmKnwujFutaFru23KxgNEHb,58.58040069175468
166,13mAZE9YfukJvhRSmQcTZEagDaUoMY6YAb,54.452175408597
167,19zjWXY35q1Ccz2JEU4z8DFvfWYGYbQYht,157.69961304670784
168,1GkuAzB1b4zNxemM6BCodpe2NfKDTkfqfJ,43.471449554008146
169,1Q7chTL3ygRMaKeqWCdPhfCU9R89ABoi6u,88.31416339643008
170,13fttEZKy6wmAZAEmBTQcqd7hNtnHKnP3C,79.12417375336342
171,1Dkbhjz4XqV2FVtz71R4yd3PCi2oQjB2ci,68.45844042943858
172,16wHVnPnm9o2TFXVQEj72HitbUXSi8KYQ3,142.67165168344044
173,1FJsD2UsdFNAxXuyBz6r55q6RdBC85ScCd,171.94223757587767
174,1QA8T1mCqp8eX2tppyjZ9woWMrQM4d1Em4,10.502121744818567
175,123uXrtqopmH4DFpdJAxnUodgGC4d4Getv,139.79754254479906
176,148JhmzEsDBqcmANujyYyDPSEfcpc8dRCU,262.9065558049814
177,1Ps4rJzBLp8hKPK9NeTBmDw4aTcw5essgr,71.71544286666479
178,1UsbNfz5d5t1EHwecsKizigw4ihTNxhec,141.8075743185879
179,1CAgJDnvdwZYw8Zg5vAjFAFocn2aEPFUF1,143.22798839175186
180,1PyrCZUzbQiUVUZagJNR3xu6bJZDY8zF1o,126.74645607499033
181,1UWNC93VGykM2SJki7CnQ8bsNvKSNzQ15,3.022849610510562
182,1BR8qfU42dWvC6cCWfkmpXYEmpK8rUHXKE,46.54145206367217
183,14yfKrxWpHQ9ARuDPZVJktV6LxA5ypTnqF,227.2605309076786
184,14zs3Q9qCWSfNAwUqFbNfyg9JP4T6u75Sb,66.62394678413933
185,14gZjAyZ6pvhXzSr7XC45HHzyh9K4mupkF,60.350960378607915
186,1WA33eALCCNDMt9FwQXydnxSJh9UtXW1A,121.9415459974529
187,1Hav8eQ3tox4aP9rquv5kBAQW53UfZ9vqv,122.39986943058828
188,18Y273CZpv2Pm8oDfh2jJBVRQewLLTqS6L,240.25062177354846
189,13h7oHHALob2BUeUnq28DKtxyANexyc7mc,90.58853502013358
190,16wwCh1QjUGLK1433tJSoucfGivdYCrVhf,106.49771719788441
191,15efDTrSo37kTPgLvd2dEQMWxzB47gMsT5,5.841544314747168
192,1Cc57nSuaiKuYim42rBWkMfxwbwyGLvkh7,73.29560541998872
193,1Ly8gW94SB2PAwnevxNKgyF87SJjugxX66,91.41854929584994
194,192NH4w6CBUftzqPpXQVgXQBYFgyu4K8tm,76.53036353436914
195,17xDpaK9WXYHjfuJAfo1hsFiNVFY9GXFoy,112.30654073611909
196,1Akp5WFomYv4fKgKkubZztFh1bR4431M1c,193.30250428820472
197,18PETTPu9q2Cczf2qprTN6StnXWWYEHt71,178.17715377107334
198,14CSo2QL73ACxYTHz3VmuPWkF3ezQhhbu3,169.9631541887885
199,1Abh8nGCfYQ2MWJSdG8jzAd3C8DqCaz7WA,148.97186059233206
200,1Pk47p8XxGJrgjWRZbJVFPCqHfj1gudqZ7,134.3168305229816
201,12NNdCUkEoGB1mLGoRfCci69nis99zYXoK,249.0149140949448
202,13pcsRZF5Awjdp2qxJknvZgqPDyBGcQWqK,92.51171661396309
203,1P7r4tyAwSZ5RdmaYFUTC9PR6pxxVLQZbN,121.15072624018451
204,1MfNvpCvLYpt6kGVEyNwUgHpSvn5vP7cjw,126.31950152817939
205,1P5ZrrakpcwUJFTgvYjZ6EvVcayR5122qs,218.44833086555968
206,1L3pNcb2897XNmS3KjELvM9vsBaMTBQrCu,11.007466386772322
207,17SYTs3nJN5PopV2kYyG4AbL9j75TURTJ3,76.57401363660196
208,12U68VeDxJsqVLUwo9FjdK5tCKogCQYZi5,138.71865686736987
209,1MsAcQ7aBQBYEWPX8ncVNAGdNiYozvcN8d,50.74645651229693
210,1JmFa2qBscghFFNtxdYwS3txTUrfjfCoH5,104.30351407123501
211,1EtdrWJWasoKcomkbccRnPB9wWJdquB2Wp,192.1505944662409
212,1FZDWFK8cxBRDW431p5B4oq8amBD3W6JXb,121.58762248140403
213,1GzWL52pEJrhCV9KKtZFjp9MCs6FT52pvh,166.43650587677112
214,14hha7WQiH2YB9N2iSeZUQmN9tKTY4CFsX,128.42626609396422
215,176yJP5q3xGsj9uEFEysJmr2LB7xR3PzVn,166.54585536485376
216,1N6m3ALSCtNC8Kx3r8MUgxS8gann2oF41,167.10720264835643
217,1CpTnZRwD9EAJWZnjcALrFNGztCnebawn7,171.980152133663
218,1DSAc5hsgH9UyXmpJ19FNoJhYmfPStyQoo,48.10091597507717
219,1NTHtoLqxg213yXjanvQ1mtV3kcM8MhsEJ,34.77336505932213
220,1D7j1jSZqUqS5168i51NgDbt6ay6KbhpqX,105.43383588483067
221,1459rn921Mn8EuWJmZMVjtVbp9Z6xnuEji,93.16607974821117
222,17DCUfXwPur68ai2tD1qiweYkhjPZQR2jD,18.38589443977935
223,1Hs3CdeE9bwuSDwTjvA54Pr5ajbwqLZ2nT,182.67966083061503
224,1ChkgB4LYV3zXzBPbemTYwK3cJFNUhVQCg,105.58459715234197
225,19ALJt1FbtuqejGWEqC8sZYKGaJpydxWPV,101.38949331426824
226,143q7Ej4y7mgw5VgbhYiMegXk7sMF2TpQ9,42.5081530481921
227,14Y9C8ftE1BHzcxjaHanhkvrJpK7EEbkjs,55.83155636069727
228,1NeDyksB4oiJBs1VWoCrsT7Qhwu3VSxTsG,7.260831362069041
229,1G6a2JNoE6LuLyfvTPy3gDuzBzdRt4YrKc,72.87657148009264
230,1EJVSDDXphGL8PktYv8ddzWyWbWzX6cqpo,91.25706834937097
231,1PHqDxFnaSqhEBBkY3EFQXCubU2VDMLWps,249.11776917896225
232,1Bva6N1Hq68cVn61LkmfBSPwmXP8TXhENt,147.2074193752057
233,1Jy8K77ArjUiZjgoxzoYfhq1AqBeKyzDeN,132.9421299395404
234,1FntVzNwhL8vJKvsyZ91LKRbHL3vyK1Mix,38.70153748322427
235,16J4BDdu9hmkwVFjw8bAW4fPerBDGJvBkw,112.08296558425617
236,1PQcURMP37CAWxuX6gUVcMGgJBG9aC9S2Z,136.9048248493013
237,125PRbuPAYPPLCVYE3FN8xVKDaSx7TuthM,113.95097996841565
238,19qLdReYQFzxFYU86FpzLJkMAnG5EGMy2M,105.2060004931309
239,1DaZtwnDLtaqwuPtZX9CGZQmirJbnPoZ6e,69.39349665061854
240,178t8ic8LsxUQcYDPKVksS2CwBVWTAd8d6,151.98638219627261
241,1PiLE8eYdN3xctY2VnH9dT8RrU1cRt5qph,79.17927027710863
242,14rig3u9Z4tqNufZKZGWXg75bXX4Tc9J4K,184.7014314482553
243,1PivPkptu4Qa7bNXqpH3qMGceTw7rwgn4f,109.64461263147862
244,17m7H9h9RNeWeSb6sFyxyu95DYG1P6tpNF,65.1389021124213
245,18daoJZVjHQPTkcBR66zLTKM37FQGHSRGx,131.80862592840487
246,139cXq4EJuwW2URMM5xrLS3UjV6xRJYbvf,268.81165388022936
247,1LLReAnrJZHTwnGmpWaFRCDbz5fUVR9Fba,108.58526347666376
248,1A2N2T9DnC5kgpRRdtkZXtBt8t2qtHFz5g,168.98074348744967
249,1Fv1j6imbQ1vf5xVwTyotKV8JKk1BU31Tc,82.57551268729291
250,18caZzVVcJFpc7tgiA5UX7jQt1Sd711NFc,151.9428165119774
251,12NH6kL4HzGm3zbRpLqaHHndgyBHfwNDXj,209.43355318866475
252,1LsdBY5enyaHgvo4JaUFrErB4UJAtjABht,166.0778001047626
253,1Dy8bPRVtLH8bdAhBwJLC6TvWvWKrjTa7T,170.3014091600199
254,19nszfbuCRNdfvMtgZwmioQ1JCJoVgDxH7,293.559584202451
255,18e7GNeRwAU6XNqdh7U6uffRAVQA1WrMRf,18.883481979547753
256,115GRUwhmbMqFoLHfT3x5E3PMmxhzegjtk,120.37442381601252
257,15uqnxu4PtD4qFahAP9YG9yyHw9AfcFbUP,107.7390527201291
258,1HDF9BsX17Rb68r4jcE31kUqDu6kQRNafk,253.18527705593738
259,1BeKV3b17AYQWUd9DxKKAS5biHXTrmvrcv,110.80457579797083
260,1Kc1mkqxWXm2ZqCbQxZLeTjdNNfju4Dpv3,66.08423417291125
261,1JUckgdhps8c3JLhbwMJ246VUJBeW1B4GC,149.46945558965098
262,1JQLhZAuNpK2xKmZGpkfNyQKUsiKLy3Q9f,103.15863096591328
263,13czfby4xnYmR2a2BURvLWawLVCGrBRugn,37.92840158048203
264,1CyD82kC6pBugpLnU89DnxmC6A6XC8QEmJ,25.38109706883816
265,1PVsYeUXZLuwYypi2ZrFeR53mPzGNud5vx,200.117085731326
266,15EZbvbzxiARnS1c8FHaCtdZUwnSawYMmn,41.05194562982196
267,1Ks8wtJ1raWKpJ6swzcz3FRcMhzKLKqYoc,99.35520514628745
268,1DJSUfZdLzx32SxAoPhdCAzNShM6fvvWBR,217.69770321670566
269,1KYrSMPoSiFex6dpKZL6AAxk5Bwu4jmc4J,81.68096820422511
270,167CsV5eDxfAA27DvNojQ59ULRSP5eTKDm,92.87817635478122
271,1MRtyKsbD6Zp5xatD4D7jttN5n2bPm6qU9,72.27881312042891
272,1GM9HtP2SMs5XidP39mprdRTL4ZRPJoduS,139.07974057871456
273,1L6pePrvUy8u1NFgf9Q8mpmChwCpHpTxKc,18.738239992162377
274,1MKPFr88dRdMAuJGpWxhYx6jDny4NpHNcJ,97.94624122429802
275,1PabfaQxhW9PnBEKSrKrXr2pKnxXNdevBg,201.4548582697672
276,1Aar5fSb6awY2ueYgeADDyBryigYGeoTwT,61.86015913395641
277,1L5KfscycjDgSn7ztGxHjhJe8wXSiQaPWk,40.333344671532714
278,17Rza3PtJgYn14d5PP76TzxoT4nPtdfUXe,72.76117670656842
279,1Kp7CqhPB3U3sgzAq2zvGSAMVHz3fgw4zF,64.09049013095026
280,1CeXBuUaU4FGob2ox7tioUb6kXWLWUrbz5,210.28829282445662
281,18ebpHUmHpHpgz47sRchBygodaBkK9W39q,84.53856816889737
282,1HE9SvGeAwETxCRNT3qbPyXuwgqjyYaAoS,181.47759169113948
283,1KHwCuHBhkwsSGecW6a6u6ZEieQxYSXQis,44.33511694624097
284,1A1kEmJDhNz8Ac78qBANnxqMPiSwjKAuMy,161.11409993419642
285,1FCYaLAkmCjeYrw9yiq1ik45b6UxEkrjc6,87.58831867898745
286,17gqV8yTtgFN19cohwkgducSkSQoVd3WTs,134.271266876423
287,16khG72Mxovurb2UVqnHPPsZWGT74JV23z,75.9646922341033
288,1NRUKp36vot3zcTNznGoe4mBPUk9xsyS4H,31.241214505493645
289,1JDLA8znUa7nEyTUynXwXZp9rUE2w3a9u,28.620075243208234
290,14M3VN2bZPCTkYCJRJKPBYmbzbb4f5KNfB,164.07800014468233
291,16ihAqjdTtZ9FoFxBvrMVtnDH8QHzkkYTo,365.02049932738754
292,1G9n9aow2xRVXc6uAjM4eyJRu1ZwFunFCN,65.901959153642
293,1GQkqMVMNh7iYbNCczjPoUAHMFqVsNvx27,218.6411363085938
294,1GfEywdUeZKdpuUDj5fRQ19w3qfgQmuAqo,61.15201708736611
295,17NQo5nE4ZVYJBH1GGxEc6N92cwAb8CtAD,122.30146744022898
296,1AhwQ6ZYa8Hkxwr78nMasvXqJJYJoiUXuD,168.4683920312219
297,1NKk3mWmsLvZz8YCY2o92QEgMUEsm77ZQN,81.71796281717063
298,12oGdv3YxNHbWvApqWTaMJGVoZ4bGBXraE,97.09227493452488
299,1CHPkMuwx9ACMkMDNwcAKGzkJWPTkQd74S,93.44698583315969
300,1Cpj6igmsc1JA4GNsD9is6GMeEhftC3tM8,92.69936755487659
301,15vg21SHdEHS5HB4jgoj9SbUe4sEkVN73i,63.64188898050132
302,12tWjn13Q88DEUpEY7umjuMWBgaUfy4GUv,214.92448214638273
303,1C38HhUywWHD8EaSpZbv1KviLy31AWQupf,131.9852007100918
304,17NGwzSP97FpGXDQ5gLfCzR7wPiQNrFnPr,140.0777370745702
305,1BNBc7Qpqxzg6NVK1cLkXcNp3CEkRjjPvC,148.19629660906867
306,1KA9qmZmoA25XAgqomqPiQUQn2D1GKzRhq,85.34774065664122
307,1AyKZP4RxmQU8FysotsJU2AsfHvXZJNAs9,107.58910599847518
308,1BPK8rT5FnmRWNsvzafZNkp9rRHEj4J9LK,55.76817884910158
309,17Z5VHahySc7q8pwrJyyU9MWZzvL8WSvVJ,99.06505548317891
310,12dvExpusCSEugyBD7jKs5RuUStvNLb9mu,71.83820265711472
311,12qgMCDpWTfYbCe5W7XZP5d2y1srgg6CoM,126.0515904718613
312,1ANtRe5XPkqv4EeP8LmmejXukkb56CFQzc,164.18514239007254
313,1PzE6UAa4W6i6hBxJL7H8Hcbz39qA9WaCU,30.119628419740124
314,1KPbCqJb7A2k2P5sbW6HtQspdS9v6sLrkL,103.18140036428012
315,1CsVs798u4gRkt2GNDy4DzgeDaS4jUehkd,247.30736251213472
316,1N4UciBfXzYCKvN99oJLvF76L6MnXdGDch,69.38508383496594
317,1JUXw9romZVTdoTptH2F5wE15XJ8NEK8c5,12.375472450080167
318,1Mv3PqBmKScyiBCqdMNJUpNCwavPbAs7xq,45.385505789577465
319,1DmmP7gRYmH8QCaE7Aj38gmFi9fNWEfX4,8.525091786012723
320,1MiTigcNVmMHs8YGhu7wLNFkFCMMpmecV7,104.39990416187027
321,1LWu2h76nw99Bh1TvAHqmJ93XBXPgDgjkb,123.75271306584027
322,1KZct2L9zojfswv5KvXM3gW1FARUjKDhP2,45.505256654261245
323,1BTNxATVtDavGwSFmPdZXYW8xteWa4wdRx,235.34791415365638
324,1LpeXAJ5jn5h9Hwk31KEJmCaXCfCZT4nJw,119.50324138567824
